(Parent) ASIN,(Child) ASIN,Title,Page Views - Total,Page Views - Total - B2B,Page Views Percentage - Total,Page Views Percentage - Total - B2B,Featured Offer (Buy Box) Percentage,Featured Offer (Buy Box) Percentage - B2B,Units Ordered,Units Ordered - B2B,Ordered Product Sales,Ordered Product Sales - B2B,Country
B09JVG2BGT,B09G9V5SY6,26 Feet Tree Pole Pruner Manual Branches Trimmer Tree Branch Garden Tools Loppers Hand Pole Saws Extendable Height,13,0.0,0.0003,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B0C1YT741S,B09HSXWMRY,"Barrie House Espresso Capsules, Dolcetto (50 Count) | OriginalLine Nespresso Machine Compatible | Medium Roast | Certified Fair Trade Organic | Recyclable Aluminum Pods",7,0.0,0.0002,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B09HT6HN8B,B09HT6HN8B,House Naturals 5 Gallon Plastic Bucket Pail Food Grade BPA Free with Blue Gamma Screw on Lid( Pack of 3) Made in USA,33,0.0,0.0009,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B09KQQ6P9K,B09J1SQZRR,"Pillow Cube Ice Cube Cooling Pillow Regular (5"") | Memory Foam | Side Sleeper Pillow | Travel Pillow | Back and Neck Pain Relief | King Queen Twin Full Size | Cooling Neck Pillow",10,0.0,0.0003,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B09J4X8XLF,B09J4X8XLF,"Doeplex Pull Up Bar with Smart Larger Hooks Technology - USA Original Patent, USA Designed, USA Shipped, USA Warranty",1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B09JP2QYR3,B09JP2QYR3,"Portable Power Bank with AC Outlet, 250Wh/67500mAh, Portable Laptop Charger Backup Lithium Battery, 110V/250W Pure Sine Wave AC Outlet for Outdoors Camping RV Travel Emergency",44,1.0,0.0012,0.0015,0.0,0.0,0,0.0,0.0,0.0,Canada
B09K3G24D8,B09K3G24D8,"DALEYSTAR Premium Bamboo Cheese-Board and Knife Set, Charcuterie Board, Large Cheese Serving Board with 4 Side Trays - Unique House-Warming gift, Birthday Present, Bridal Shower, Wedding Anniversary",2,0.0,0.0001,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B09K7W6YK3,B09K7RWCVB,Now I Lay Me Down to Sleep Gun Door Mat Veteransaf Now I Lay Me Down to Sleep and if I Wake and You’re Inside The Coroner’s Van Will Be Your Last Ride Doormat Veteran Doormat Vintage Welcome Doormat,15,1.0,0.0004,0.0015,0.0,0.0,0,0.0,0.0,0.0,Canada
B09L7CXWPS,B09KJR73BQ,"TIMEGEAR Cuckoo Clock with Night Mode, Hand Carved Decorations and Swinging Pendulum (White)",23,0.0,0.0006,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B09SV5NKXQ,B09KXYCY81,"GRANDLUMEN 38"" Dimmable 26W LED Linear Pendant Light ETL Certified, Dining Room, Living Room, Kitchen, Office, 3000K, 90RA, Brushed Aluminum",42,7.0,0.0011,0.0104,0.0,0.0,0,0.0,0.0,0.0,Canada
B09LT9Y6QM,B09LT9Y6QM,Honey Rose Herbal Cigarettes - Tobacco and Nicotine Free 4 Packs 80 Smokes,19,0.0,0.0005,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B095TPBHZ7,B09LVB7V3N,"Inline Skates, 3 Wheels 110mm Roller Skates Blades for Adult Women Men, Professional Outdoor Fitness Inline Speed Skates for Unisex (Black & Blue)",14,0.0,0.0004,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B09M3GF3GZ,B09M3GF3GZ,"Xmaybang Inflatable Photo Booth Wall with Led Lights( 7 Colors Changing ), Inflatable Tent( 7.8 x 7.8 ft ) Inner Air Blower and Remote Controller for Parties Anniversary Events",5,1.0,0.0001,0.0015,0.0,0.0,0,0.0,0.0,0.0,Canada
B09NTSQSBM,B09MQV3KFP,Hoxne Executive Office Chair Adjustable Leather Chair High Back Swivel Office Desk Chair with Padded Armrest 350lbs Load-Bearing Spring Seat Computer Desk Chair for Home Office (Brown),10,0.0,0.0003,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B09W1NV2N5,B09N1F9NV1,"Sunflower Wind Spinner, Garden Metal Large Wind Spinner, Outdoor Double Sided Wind Sculpture & Windmill 24 inch Dia 84 inch Height for Home Outdoor Yard Patio Lawn… (Yellow Sunflower Wind Spinner)",1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B09VZPM7J8,B09N2MZNHB,"Rimensy Twin Mattress, 8 Inch Hybrid Mattress in a Box, Gel Memory Foam Mattress, Individually Wrapped Pocket Coils Innerspring Mattress, Support & Pressure Relief, Medium Firm Feel, 39""*75""*8""",7,1.0,0.0002,0.0015,0.0,0.0,0,0.0,0.0,0.0,Canada
B09N77TMRD,B09N77TMRD,9'' Inch Round LED Headlights Halo Headlight Replacement with DRL High Low Beam Compatible With 2018-2021 Jeep Wrangler JL JLU Gladiator JT DOT Approved,36,0.0,0.001,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B09NFQ8G3P,B09NFQ8G3P,"Car Battery Jump Starter - 1800 Amp 12V 24V Heavy Duty Jump Box, Works with Truck Tractor Excavator Automotive Engine Starter Battery Charger Booster Jumper Box with USB/DC Power Unit",142,14.0,0.0038,0.0207,0.0,0.0,0,0.0,0.0,0.0,Canada
B09VZG1NYS,B09NLRKRYT,"HOMEDANT Z-BEAM Heavy Duty Wide Size Garage Storage, 5-Tier Adjustable Metal Shelving Unit Utility Rack Shelves Organization Multipurpose Shelf, Shed Warehouse Basement 47.7""W x 18.2""D x 71.3""H 1Pack",53,1.0,0.0014,0.0015,0.0,0.0,0,0.0,0.0,0.0,Canada
B0B5FT4T2S,B09NR341RT,"KONIX Folding Piano Keyboard 88 Key Full Size Semi-Weighted Portable Keyboard Piano, Bluetooth Electric Piano with Sheet Music Stand, Sustain Pedal and Piano Bag",14,0.0,0.0004,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B09NZVKGD9,B09NZNP8PX,YOOYIST Commercial Toaster Double Heating Elements Conveyor Toaster，Countertop Electric Stainless Steel Industrial Toasters with Adjustable Speed For Bread Bagel Baked Food (300 PCS/H),9,2.0,0.0002,0.003,0.0,0.0,0,0.0,0.0,0.0,Canada
B09P4ZHXZV,B09P4ZHXZV,"MEGAIE Front Grill Replacement for F150 2009-2014, Matte Black Front Bumper Grille w/Off-Road Lights",134,0.0,0.0036,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B09PQZXCQX,B09PQZXCQX,"MARUTAI 18'' Rolling Tool Bag with Wheels, Tool Bags Organizer, with Telescopic Handle and Waterproof Cover, 330lbs Load Rated, Storage Manager Toolbox for Camping, Construction Sites",110,2.0,0.003,0.003,0.0,0.0,0,0.0,0.0,0.0,Canada
B08T68188R,B09PR69QVP,"LOOGU Heavy Duty Waterproof Tarp, Green/Brown Multi Purpose Poly Cover 10mil (8' x 12', Green-Brown)",22,0.0,0.0006,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B09X69HJZC,B09PYJ5XZX,"2022 Early Released Hammock with Stand Phone Holder Included Double Hanging Chair Macrame Boho Handmade Adjustable Swing Indoor Outdoor Patio Yard Garden Porch 400lbs Capacity, (Grey)",12,1.0,0.0003,0.0015,0.0,0.0,0,0.0,0.0,0.0,Canada
B0B2JKK6Z3,B09Q5L245X,"4K Portable Monitor - KYY 15.6'' 3840x2160 UHD USB-C Monitor, 100% Adobe RGB, 400cd/㎡, IPS Computer Gaming Display HDR Travel Monitor w/Speakers & Smart Cover for Laptop Xbox PS5 Switch PC Phone",26,1.0,0.0007,0.0015,0.0,0.0,0,0.0,0.0,0.0,Canada
B0BNFFYTMY,B09Q7SVNS1,"Wall Washer Lights Bar Outdoor,3000K Sign Lighting Wall Decor 36W Lines Outdoor Light 38.9 Inches with US Plug 120V,for Room Patio Wall Advertising Boards, Billboard,Building Commercial Lighting",15,2.0,0.0004,0.003,0.0,0.0,0,0.0,0.0,0.0,Canada
B09ZP2QCH2,B09QS2D2LQ,"Bed Frame with Wooden Headboard and Metal Slats /Sturdy Metal Slats Support/Easy Assembly/ No Box Spring Needed/Under Bed Storage/ Mattress Foundation, Twin XL/Queen/King(Twin XL)",34,0.0,0.0009,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B09RQNHY2L,B09QWBDT69,"Yoke Wrap for Tesla Model S/Model X (Plaid & Long Range, Refresh) Black Carbon Fiber",21,0.0,0.0006,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B09SBQC757,B09SBQC757,"SCT RV Skylight Inner Dome with Clear Window - 14"" x 22""",17,0.0,0.0005,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B09T3C5DSN,B09T3C5DSN,"Vego garden Raised Garden Bed Kit, 17’’ Tall 10 in 1 Modular Metal Raised Garden Beds Kit, Metal Planter Box for Vegetables, Flowers, Herbs, Olive Green",18,0.0,0.0005,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B09T8KXXX8,B09T8KXXX8,"Gripzilla Ultimatum Hand Grip Strengthener Workout Kit, 50-300LB 6pc for Finger Exercise, Wrist Training, Forearm Builder Kit",156,1.0,0.0042,0.0015,0.0,0.0,0,0.0,0.0,0.0,Canada
B09T9TSR68,B09T9TSR68,"Mecity Tea Kettle Electric Tea Pot with Removable Infuser, 9 Preset Brewing Programs Tea Maker with Temprature Control, 2 Hours keep Warm, 1.7 Liter Electric Kettles, 1200W, Glass and Stainless Steel",76,0.0,0.002,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B09TFH2LGN,B09TFH2LGN,"Gun Safe, Pistol Safe, Gun Safes for Pistols, Biometric Pistol Safe, Gun Safes, Pistol Safes, Handgun Safe, Fingerprint Gun Safe, Fireproof Waterproof Gun Safe, CA DOJ Approved (Fob Supported)",57,2.0,0.0015,0.003,0.0,0.0,0,0.0,0.0,0.0,Canada
B09THNTPLJ,B09THNTPLJ,Magic Human Infinity Necklace - Real Red Tiger Eye Gemstone - High Vibration Crystal - Spiritual Jewelry - Good Luck and Protection Powers Amulet - Healing Stones,2,0.0,0.0001,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B0B3WZYG89,B09V216DQ7,"MYBOAT 11'×33""×6"" Extra Wide Inflatable Paddle Board, Stand Up Paddle Board, Sup Board with Safety Handles, 3 Removable Fins, Backpack, Hand Pump, Strong Paddle, 5L Waterproof Bag, Safety Leash",41,2.0,0.0011,0.003,0.0,0.0,0,0.0,0.0,0.0,Canada
B0BVGVPZZ3,B09V4SZ5MK,"ZYFZZDS Window Visors for Kia Forte 2019-2022,4pcs Window Visor Rain Guard,Window Deflectors 1922FT",2,0.0,0.0001,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B09V6VKDMZ,B09V6VKDMZ,Magic Human Pyrite Crystal Stone - Authentic Gemstone Necklace - Lucky Coin-Shaped Donut Pendant - Crystals and Healing Stones - Protection Powers Amulet - Handmade Jewelry,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B09ZB4MK5K,B09VXGTPFG,Outdoor Bar Stools Wicker Woven Patio Stools & Patio Bar Chairs Set of 2 Counter Bar Height Stools with Footrest Armless Cushion Beige All Weather Rattan Garden Stool for Pool Lawn Porch Backyard,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B09WWWKXF5,B09WDCYY46,"MFSTUDIO 42"" Big Outdoor Dining Table with Adjustable mbrella Hole, Patio Metal All-Weather Round Table for Backyard Lawn Garden",1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B09X1Q4FLF,B09WGLSLB7,"17 Inch Tall 9 in 1 Raised Garden Bed Kit, VEGEGA. Large Zinc-Aluminum-Magnesium Stainless Steel Metal Planter Box with Wrench, for Planting Outdoor Plants Vegetables (Grey 1)",31,2.0,0.0008,0.003,0.0,0.0,0,0.0,0.0,0.0,Canada
B09X4HJXCZ,B09WHHRCCN,"Handmade Beaded Tassel Earrings - Boho Drop Fringe Earrings for Women Girls, Native American Indian Earrings, Alloy Steel, No Gemstone",1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B09WRFYM1D,B09WRFYM1D,Simsly Puka Shell Waist Chain Boho Body Chain Shells Beach Belly Jewelry for Women and Girls,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B0BSH5M41V,B09WRVR96M,DR Healthcare DAOfood - Dietary Management of DAO Deficiency / Histamine Intolerance - Dispenser 60 Mini Gastro-Resistant Tablets - DAO Enzyme,26,0.0,0.0007,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B0B37WDM9X,B09X4KDFV7,SIMPO 500 Gallon Composter Expandable Backyard Outdoor Compost Bin Easy Setup Large Capacity High Efficiency Fast Compost Maker (500 Gallons),8,0.0,0.0002,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B09XN97CCT,B09XN97CCT,Cy-Kick CS Aerosol-1 Can,19,0.0,0.0005,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B0B15JZTD7,B09XT78WCQ,"TidyBoard Meal Prep System - Bamboo Cutting Board - The Quick & Easy Meal Prep Solution, Teal",214,3.0,0.0057,0.0044,0.0,0.0,0,0.0,0.0,0.0,Canada
B09YTWNJY4,B09YTWNJY4,TIUIHU 2-in-1 Universal Wall Mount Compatible with Ring Camera for Mount Ring Security Cam and Solar Panel (White),5,4.0,0.0001,0.0059,0.0,0.0,0,0.0,0.0,0.0,Canada
B09YVBXHVH,B09YVBXHVH,IR Paint Stripper,13,0.0,0.0003,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B09Z2G3BPZ,B09Z2G3BPZ,"CKYSCHN WLtoys 124017(V2) RC Cars, 75+km/h Brushless Remote Control Car, 1:12 Scale Fast RC Cars for Adults, RTR 4WD Off Road Buggy Drift Car & 2 Batteries",43,2.0,0.0012,0.003,0.0,0.0,0,0.0,0.0,0.0,Canada
B09ZNZ7X41,B09ZNZ7X41,"Keppi 1200 LB Weight Bench-Bench1000 PRO Adjustable Workout Bench Press Set for Home Gym Strength Training,Removable Foot Catch for Incline Flat Decline Sit Up Bench for Full Body Fitness - 2023 Version",52,8.0,0.0014,0.0119,0.0,0.0,0,0.0,0.0,0.0,Canada
B09NLHNMVJ,B09ZPJW3NJ,"Loyala Stars Curtains for Kids, Double Layer Curtains, Blackout Curtains for Bedroom, Kids Curtains, Cute Curtains, Kids Blackout Curtains, Set of 2 Panels, Purple Curtains, 52 X 84 Inches",1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B09ZQRD4ZL,B09ZQRD4ZL,"JOJOSEE Massage Gun Holder for Back, Hands Free Percussion Muscle Massage Gun Holder for Self Massage, Compatible with Most Massage Gun, Design for Massage Hard-to-Reach Area Holder ONLY",10,1.0,0.0003,0.0015,0.0,0.0,0,0.0,0.0,0.0,Canada
B09ZV1BCJH,B09ZV1BCJH,"Celtic Knot Jewelry Rainbow Colored Charmed Triquetra Trinity Medieval Pagan LGBT Pride Gay Lesbian Transgender Bisexual Silver Pewter Pendant Necklace Charm Wicca Protection Amulet Black Leather Cord, Metal, No Gemstone",1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B0B1TX1JPK,B0B1TX1JPK,"24 FT Flickering Flame String Lights Outdoor, Waterproof Decorative LED Lights String with 10 Flame Clear Light Bulbs for Outside Patio, Connectable Flame Lantern Lights for Party Backyard Cafe Bistro",1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B0BYTDYNQR,B0B1XH34GT,"Herbal Infusion Extractor Machine for Butter, Oil, and More",23,1.0,0.0006,0.0015,0.0,0.0,0,0.0,0.0,0.0,Canada
B09BKDTDFL,B0B1ZLJMFD,"10 ft x 30 ft Wrinkle Free Black Backdrop Curtain Panels, Polyester Photography Backdrop Drapes, Wedding Party Home Decoration Supplies",4,0.0,0.0001,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B0B2KM598M,B0B2KM598M,Verage Unisex-Adult Hardside Expandable Spinner Luggage Luggage- Carry-On Luggage,5,0.0,0.0001,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B0B2RHJSSH,B0B2RHJSSH,"Oeqrqdat 4K Hidden Pen Camera 64GB HD Video Recorder Mini Body Camera Portable Pocket Cam Spy Camera Pen with Pen Base Stand for Business, Meeting, Learning, Security",41,0.0,0.0011,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B0B2ZVMRZS,B0B2ZVMRZS,,16,0.0,0.0004,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B0B2KM598M,B0B313MNCK,"VERAGE Luggage Sets,Expandable Hardside Suitcase with Spinner Wheels Luggage for Travel,TSA Approved, Purple, Carry-On 20-Inch",1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B0B31DJFFW,B0B31DJFFW,emslimneorf 7IN1 Focused Shockwave Therapy Machine Multifunctional Electromagnetic Shockwave Therapy Devices for ED Muscle Relaxed Pain Relief,97,0.0,0.0026,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B0B355ZMBT,B0B324ZGXN,"Xtreme Heaters Boat Engine Compartment Heater | Large 800w Bilge Heater - For Boats Up To 35' | Boat Heater, Well House Heater, Camper/RV Heater, & Marine Heater - Safe Self Regulating Bilge Heater",1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B0B65TW8V3,B0B3HT5W8H,"OYRING Chocolate Sheer Window Curtains Valance for Living Room Waterfall Swag Valance for Bedroom Topper Curtains Rod Pocket Valances (1 Panel, W110 Inch)",9,1.0,0.0002,0.0015,0.0,0.0,0,0.0,0.0,0.0,Canada
B0B4C9VFDR,B0B4C9VFDR,"Cordless LED Work Light for Black & Decker 20V Li-ion Battery, Hiesuan 35W 2000LM Outdoor Flashlight Portable Camping Lanterns with Hook, 90°Rotatable for Car Repairing, Job Site Lighting, Emergency",7,0.0,0.0002,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B0B4CC6GT8,B0B4CC6GT8,"Psyverii 8-Light Candle Style Black Wagon Wheel Chandelier, Retro Farmhouse Country Style Industrial Round Pendant Light Fixture for Living Room, Dining Room, Foyer, Kitchen Island, Entryway",2,0.0,0.0001,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B0BK6D7NQS,B0B4H74ZPB,"wudor 1200W Solar Street Lights Outdoor, LED Bright Waterproof Street Light Solar Powered, 120,000LM White Light Dusk to Dawn Flood Lights, with Motion Sensor and Remote Control for Yard,Parking Lot",2,0.0,0.0001,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B0B4P3NV8G,B0B4P3NV8G,"YOHOME Gasoline Fuel Pump DC 12V Heavy-duty Cast Iron Explosion-proof Oil Pump, 15GPM/57LPM, Overheating Protection, Built-in Bypass, Applicable To Gasoline, Diesel, Kerosene",21,0.0,0.0006,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B0C56R9R3X,B0B4RH4LWD,"Lighted Palm Tree with Coconuts, 6FT 162 LEDs Light Up Palm Trees Outdoor, LED Tropical Artificial Plam Tree Lights for Indoor Patio Pool Hawaiian Tiki Bar Jungle Luau Party Decoration",178,1.0,0.0048,0.0015,0.0,0.0,0,0.0,0.0,0.0,Canada
B0B564CTWB,B0B564CTWB,"THINEFIT Pull Up Assistance Bands, Resistance Bands Set of 6",1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B0BM6GMZDM,B0B58H82YD,"LemoHome Foldable and Ride-able Swiss-Designed Luggage , Men and Women, International, 20inch Carry On Luggage, Black, Expandable Lightweight Ride on Suitcase",4,0.0,0.0001,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B0BXVYBPBX,B0B58VF5DR,"Welding Machine Kit, Faiuot Handheld Welder IGBT Digital Inverter Technology ARC Welder MMA Welding Gun 110V Hot Start Portable Welder Machine",10,1.0,0.0003,0.0015,0.0,0.0,0,0.0,0.0,0.0,Canada
B0BDTMQTGC,B0B599GRN9,"Vypart 28"" Bird Bath with Solar Bird Bath Fountains,Lightweight Pedestal Bird Bath Solar Powered Bird Bath Fountain Comb,Antique Outdoors Bird Baths for Garden,Yard,Patio,Lawn,Park-Green",4,0.0,0.0001,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B0B6RW7BQ9,B0B5D9HXY6,"VICSONIC Cordless Stick Vacuum Cleaner 8 in 1 Lightweight Handheld Vacuum Cleaners with 30Kpa Powerful Suction, 480W BLDC Motor with LED Toch Screen, Max 65min Runtime for Carpet Hardwood Floor",17,0.0,0.0005,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B0B5JT4J83,B0B5JT4J83,"DETAIL DIRECT D-Bug Scrubber Sponge for Car Detailing, Yellow",1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B0BHT8Q2YV,B0B5ZTTYRR,5 Light Crystal Chandelier Black Drum Foye Chandeliers Farmhouse Pendant Lights Fixture for Kitchen Island Dining Room Living Room Foyer Entryway Bedroom,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B0B6BCMVLH,B0B6BCMVLH,"Launica Wine Bar Cabinet, Industrial Coffee Bar Cabinet, Farmhouse Liquor Bar Cabinet for Liquor and Glasses, Sideboard Buffet Cabinet with Storage Rack for Home Kitchen Dining Room, Rustic Oak, 55 In",133,0.0,0.0036,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B0BD1VFVMM,B0B6DQ37N7,"PIOJNYEN Hot and Cold Water Dispenser, Top Loading Water Cooler Dispenser 5 Gallon Countertop Water Cooler Dispenser, 3 Temperature Settings, Water Dispenser for 3 to 5 Gallon Bottles",25,0.0,0.0007,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B0C39MYHZ9,B0B79Z1C2G,"Angel Sar Rattan Shoe Cabinet with 2 Flip Drawers, Narrow Shoe Storage Cabinet, Shoe Organizer for Entryway, Bedroom, Living Room, Apartment, Natural Wood",6053,51.0,0.1624,0.0756,0.0,0.0,0,0.0,0.0,0.0,Canada
B0B7FFZ1D2,B0B7FFZ1D2,"BioWell Labs Epitalon 3mg, White, 20 Count (Pack of 1)",5,0.0,0.0001,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B0B8846YN6,B0B8846YN6,YStartoys Glow Sticks Bulk 30pcs Foam Glow Sticks LED Light Up Stick with 3 Modes Colorful Flashing Glow in The Dark Party Supplies for Birthday Wedding Favors Glow Christmas Halloween Decor,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B0BC2DLSJZ,B0B88PY1MH,"JCLOUD Smart Scent Air Machine for Home, Cold Air Technology Waterless Essential Oil Diffuser | Scent Diffuser Cover Up to 2000 Sq. Ft | Waterless Aromatherapy Diffuser for Large Room, Office",74,2.0,0.002,0.003,0.0,0.0,0,0.0,0.0,0.0,Canada
B0B3PPDS12,B0B88X2LN6,"karyfine Dark Blue Mini Glass Pendant Lights for Kitchen Island 3Pack Hand Blown Art Glass Pendant Lighting Shade with Brushed Nickel Finish for Kitchen Over Sink,Dining Room",64,1.0,0.0017,0.0015,0.0,0.0,0,0.0,0.0,0.0,Canada
B0B3PPDS12,B0B88XL1W7,"karyfine Mini Pendant Lights Kitchen Island Hand Blown Art Glass Pendant Light 3pack Pendant lamp Shade with Brushed Nickel Finish for Dining Room,Bedroom,Hallway Bathroom Blue Brown",26,0.0,0.0007,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B0BGY6G9H5,B0B8CHF9C1,Camping Wood Burning Stove Portable - Folding Camp Stove Collapsible Backpacking Stove Stainless Steel Campfire Stove Outdoor Cooking Foldable Lightweight Stove for Picnic Hiking BBQ,11,0.0,0.0003,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B0BWPF27K1,B0B8GCNJL5,"UTRAI Jstar X1 2000A Portable 12V Super Capacitor Jump Starter 500F Battery-Free Super Safe Car Battery Booster (Up to 8.0L Gas, 7.5L Diesel Engine) with Large LCD Screen, 3 Mins Quick Charge",68,0.0,0.0018,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B0BG1TQYFM,B0B8P3F595,GoHimal Shock-Absorbent Telescope Bag–Multipurpose Telescope Carrying Case with Adjustable Shoulder Strap and Storage & Carrying Case for Tripod and Accessories for Celestron Telescope （40inches）,7,0.0,0.0002,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B0B9QGNQ6L,B0B8WC4182,"YOUNGFIT Elliptical Machine, Elliptical Exercise Machine Trainers with 90% Pre-Installed, Newest 22 Level Ultra Quiet with LCD Monitor and Pulse Sensor Elliptical Machine for Home/Office/Gym Use",11,1.0,0.0003,0.0015,0.0,0.0,0,0.0,0.0,0.0,Canada
B0B93NMKVM,B0B93NMKVM,"ORA SHOP – Braiding Hair Rack, Hair Extension Holder, Hair Braiding Tools, Hair Product Organizer, Wooden 3-Sided Rack Stand with Large Capacity (210 pegs)",108,2.0,0.0029,0.003,0.0,0.0,0,0.0,0.0,0.0,Canada
B0BC589PG7,B0B93PCGRT,"Queen Bed Frame with Bookcase Headboard and 4 Storage Drawers,Metal Platform Bed Frame Queen Size,Mattress Foundation with Metal Slats Support,No Box Spring Needed,Industrial Style(Vintage Brown)",236,1.0,0.0063,0.0015,0.0,0.0,0,0.0,0.0,0.0,Canada
B0BF7WV7K5,B0B94M71GX,"PATSBA Bamboo Extra Thick Queen Mattress Topper for Back Pain,1200 GSM Quilted Fitted Mattress Pad Pillow Top Mattress Cover with Deep Pocket Up to 21 Inches (60 * 80 in)",5,0.0,0.0001,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B09MMJ4DTG,B0B9MTKHXB,"AOOG Fuzzy Car Seat Covers Front Pair, Fluffy Automotive Seat Covers for Cars SUV Pick-up Truck, Soft Plush Synthetic Fur Car Seat Cushions, Warm Seat Cover Winter Protector, Pink",25,1.0,0.0007,0.0015,0.0,0.0,0,0.0,0.0,0.0,Canada
B09L6XTGM7,B0BBG674CW,UMEILUCE 6 Lights LED Chandelier Gold Linear Dimmable Pendant Ceiling Light Fixtures with Remote Control for Living Room Dining Room Foyer 39.3 Inches,2,0.0,0.0001,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B0BBGBW2K4,B0BBGBW2K4,"Aowos Laundry Basket, 112L Large Double Laundry Hamper, Freestanding Laundry Sorter Organizer 2 Section with Top Shelf & 2 Removable Washable Bags & Side Pockets for Dorm, Rustic Brown and Black",138,0.0,0.0037,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B0BPPSNZL6,B0BCDYP7YM,Hyper Extension Roman Chair Bench Adjustable,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B0BCP3TW7Y,B0BCP3TW7Y,"Woiworco Extra Large Wooden Rabbit Castle, Bunny Houses and Hideouts, Wood Castle, Rabbit Hideouts, Spacious Breathable Hideout for Indoor Bunnies Chinchilla, Hamsters and Guinea Pigs Hut to Hide",207,0.0,0.0056,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
B0BKTYL3VG,B0BCV3DPSC,"Atbang Office Chair Flip-Up Arms Ergonomic Desk Chair High Back Reclining Computer Chair with Adjustable Lumbar Support/headrest, Rocking Function, Breathable High Elasticity Mesh, Black",6,0.0,0.0002,0.0,0.0,0.0,0,0.0,0.0,0.0,Canada
